Date,Price,Open,High,Low,Vol.,Change %
3/23/2005,"4,910.40","4,937.30","4,937.30","4,887.20",0,-0.54
3/22/2005,"4,937.30","4,933.50","4,946.80","4,908.50",0,0.08
3/21/2005,"4,933.50","4,923.30","4,952.20","4,923.30",0,0.21
3/18/2005,"4,923.30","4,922.10","4,947.90","4,922.10",0,0.02
3/17/2005,"4,922.10","4,937.60","4,952.90","4,920.00",0,-0.31
3/16/2005,"4,937.60","5,000.20","5,000.20","4,928.10",0,-1.25
3/15/2005,"5,000.20","4,975.00","5,006.10","4,975.00",0,0.51
3/14/2005,"4,975.00","4,982.00","4,995.00","4,947.90",0,-0.14
3/11/2005,"4,982.00","4,962.10","4,991.60","4,962.10",0,0.4
3/10/2005,"4,962.10","4,996.10","4,996.10","4,956.80",0,-0.68
3/9/2005,"4,996.10","5,010.90","5,038.90","4,992.90",0,-0.3
3/8/2005,"5,010.90","5,027.20","5,029.60","5,001.90",0,-0.32
3/7/2005,"5,027.20","5,036.30","5,041.30","5,014.50",0,-0.18
3/4/2005,"5,036.30","5,014.80","5,042.00","5,011.70",0,0.43
3/3/2005,"5,014.80","4,992.80","5,024.00","4,992.80",0,0.44
3/2/2005,"4,992.80","5,000.50","5,000.90","4,965.90",0,-0.15
3/1/2005,"5,000.50","4,968.50","5,004.90","4,966.90",0,0.64
2/28/2005,"4,968.50","5,006.80","5,030.20","4,968.40",0,-0.76
2/25/2005,"5,006.80","4,972.10","5,010.80","4,972.10",0,0.7
2/24/2005,"4,972.10","4,988.50","5,002.50","4,972.10",0,-0.33
2/23/2005,"4,988.50","5,032.90","5,032.90","4,970.80",0,-0.88
2/22/2005,"5,032.90","5,060.80","5,063.30","5,013.20",0,-0.55
2/21/2005,"5,060.80","5,057.20","5,077.80","5,047.50",0,0.07
2/18/2005,"5,057.20","5,057.40","5,066.50","5,045.50",0,0
2/17/2005,"5,057.40","5,053.20","5,077.60","5,051.80",0,0.08
2/16/2005,"5,053.20","5,058.90","5,059.50","5,035.50",0,-0.11
2/15/2005,"5,058.90","5,041.80","5,065.70","5,036.10",0,0.34
2/14/2005,"5,041.80","5,044.20","5,049.60","5,030.50",0,-0.05
2/11/2005,"5,044.20","5,000.10","5,045.00","5,000.10",0,0.88
2/10/2005,"5,000.00","4,990.40","5,014.80","4,977.30",0,0.19
2/9/2005,"4,990.40","4,995.50","5,003.00","4,974.50",0,-0.1
2/8/2005,"4,995.50","4,979.80","4,995.50","4,968.70",0,0.32
2/7/2005,"4,979.80","4,941.50","4,982.80","4,941.50",0,0.78
2/4/2005,"4,941.50","4,908.30","4,947.40","4,908.30",0,0.68
2/3/2005,"4,908.30","4,916.20","4,924.10","4,898.40",0,-0.16
2/2/2005,"4,916.20","4,906.20","4,918.80","4,897.50",0,0.2
2/1/2005,"4,906.20","4,852.30","4,906.20","4,852.30",0,1.11
1/31/2005,"4,852.30","4,832.80","4,879.50","4,832.80",0,0.4
1/28/2005,"4,832.80","4,853.40","4,860.40","4,827.30",0,-0.42
1/27/2005,"4,853.40","4,847.10","4,860.30","4,835.00",0,0.13
1/26/2005,"4,847.10","4,843.20","4,860.30","4,839.00",0,0.08
1/25/2005,"4,843.20","4,812.50","4,850.00","4,803.70",0,0.64
1/24/2005,"4,812.50","4,803.30","4,814.00","4,770.10",0,0.19
1/21/2005,"4,803.30","4,800.80","4,813.90","4,785.60",0,0.05
1/20/2005,"4,800.80","4,818.30","4,818.30","4,783.30",0,-0.36
1/19/2005,"4,818.30","4,823.90","4,845.40","4,817.50",0,-0.12
1/18/2005,"4,823.90","4,846.70","4,852.80","4,800.80",0,-0.47
1/17/2005,"4,846.70","4,820.80","4,846.70","4,820.80",0,0.54
1/14/2005,"4,820.80","4,800.30","4,831.60","4,786.50",0,0.43
1/13/2005,"4,800.30","4,783.60","4,809.80","4,782.50",0,0.35
1/12/2005,"4,783.60","4,818.70","4,823.20","4,765.40",0,-0.73
1/11/2005,"4,818.70","4,840.70","4,847.60","4,805.00",0,-0.45
1/10/2005,"4,840.70","4,854.10","4,858.90","4,833.40",0,-0.28
1/7/2005,"4,854.10","4,824.30","4,863.50","4,819.80",0,0.62
1/6/2005,"4,824.30","4,806.00","4,833.30","4,806.00",0,0.38
1/5/2005,"4,806.00","4,847.00","4,847.00","4,806.00",0,-0.85
1/4/2005,"4,847.00","4,814.30","4,851.60","4,809.40",0,0.68
12/31/2004,"4,814.30","4,820.10","4,822.30","4,801.10",0,-0.12
12/30/2004,"4,820.10","4,819.80","4,826.20","4,813.50",0,0.01
12/29/2004,"4,819.80","4,798.10","4,819.80","4,787.40",0,0.45
12/24/2004,"4,798.10","4,787.70","4,807.80","4,780.90",0,0.22
12/23/2004,"4,787.70","4,777.40","4,789.50","4,774.90",0,0.22
12/22/2004,"4,777.40","4,733.00","4,783.70","4,733.00",0,0.94
12/21/2004,"4,733.00","4,731.10","4,742.10","4,731.10",0,0.04
12/20/2004,"4,731.10","4,696.80","4,744.40","4,696.80",0,0.73
12/17/2004,"4,696.80","4,735.20","4,747.30","4,689.60",0,-0.81
12/16/2004,"4,735.20","4,728.20","4,747.70","4,728.20",0,0.15
12/15/2004,"4,728.20","4,722.80","4,750.10","4,722.80",0,0.11
12/14/2004,"4,722.80","4,736.80","4,755.00","4,709.70",0,-0.3
12/13/2004,"4,736.80","4,694.00","4,737.50","4,688.70",0,0.91
12/10/2004,"4,694.00","4,688.40","4,719.20","4,682.20",0,0.12
12/9/2004,"4,688.40","4,703.90","4,719.20","4,675.00",0,-0.33
12/8/2004,"4,703.90","4,728.70","4,728.70","4,695.60",0,-0.52
12/7/2004,"4,728.70","4,722.80","4,741.50","4,717.30",0,0.12
12/6/2004,"4,722.80","4,747.90","4,747.90","4,707.10",0,-0.53
12/3/2004,"4,747.90","4,751.20","4,771.20","4,734.80",0,-0.07
12/2/2004,"4,751.20","4,735.70","4,758.50","4,733.30",0,0.33
12/1/2004,"4,735.70","4,703.20","4,748.60","4,703.10",0,0.69
11/30/2004,"4,703.20","4,749.80","4,759.90","4,696.80",0,-0.98
11/29/2004,"4,749.80","4,741.50","4,791.00","4,739.50",0,0.18
11/26/2004,"4,741.50","4,753.40","4,753.40","4,726.10",0,-0.25
11/25/2004,"4,753.40","4,719.40","4,753.40","4,719.40",0,0.72
11/24/2004,"4,719.40","4,742.40","4,750.90","4,713.60",0,-0.48
11/23/2004,"4,742.40","4,733.10","4,767.70","4,733.10",0,0.2
11/22/2004,"4,733.10","4,760.80","4,760.80","4,717.40",0,-0.58
11/19/2004,"4,760.80","4,805.30","4,805.30","4,756.50",0,-0.93
11/18/2004,"4,805.30","4,795.90","4,818.30","4,785.30",0,0.2
11/17/2004,"4,795.90","4,770.40","4,800.40","4,770.20",0,0.53
11/16/2004,"4,770.40","4,803.10","4,807.80","4,761.50",0,-0.68
11/15/2004,"4,803.10","4,793.90","4,823.80","4,789.00",0,0.19
11/12/2004,"4,793.90","4,776.90","4,798.70","4,776.90",0,0.36
11/11/2004,"4,776.90","4,734.50","4,779.50","4,728.70",0,0.9
11/10/2004,"4,734.50","4,717.70","4,746.40","4,717.70",0,0.36
11/9/2004,"4,717.70","4,716.60","4,727.00","4,712.00",0,0.02
11/8/2004,"4,716.60","4,739.80","4,739.80","4,706.40",0,-0.49
11/5/2004,"4,739.80","4,728.30","4,761.90","4,728.00",0,0.24
11/4/2004,"4,728.30","4,718.50","4,728.30","4,698.20",0,0.21
11/3/2004,"4,718.50","4,693.20","4,723.60","4,693.20",0,0.54
11/2/2004,"4,693.20","4,673.80","4,696.90","4,673.80",0,0.42
11/1/2004,"4,673.80","4,624.20","4,681.60","4,624.20",0,1.07
10/29/2004,"4,624.20","4,642.80","4,649.10","4,624.20",0,-0.4
10/28/2004,"4,642.80","4,630.10","4,663.40","4,620.00",0,0.27
10/27/2004,"4,630.10","4,583.40","4,630.60","4,583.40",0,1.02
10/26/2004,"4,583.40","4,564.50","4,585.40","4,562.00",0,0.41
10/25/2004,"4,564.50","4,615.40","4,615.40","4,551.60",0,-1.1
10/22/2004,"4,615.40","4,617.40","4,642.30","4,614.20",0,-0.04
10/21/2004,"4,617.40","4,616.40","4,642.30","4,592.20",0,0.02
10/20/2004,"4,616.40","4,655.20","4,655.20","4,599.30",0,-0.83
10/19/2004,"4,655.20","4,626.60","4,675.80","4,626.60",0,0.62
10/18/2004,"4,626.60","4,622.70","4,638.60","4,610.90",0,0.08
10/15/2004,"4,622.70","4,629.40","4,629.90","4,605.80",0,-0.14
10/14/2004,"4,629.40","4,634.80","4,642.50","4,617.00",0,-0.12
10/13/2004,"4,634.80","4,647.90","4,675.80","4,633.40",0,-0.28
10/12/2004,"4,647.90","4,685.50","4,689.40","4,634.40",0,-0.8
10/11/2004,"4,685.50","4,698.90","4,706.90","4,684.10",0,-0.29
10/8/2004,"4,698.90","4,698.70","4,724.40","4,679.70",0,0
10/7/2004,"4,698.70","4,706.30","4,732.90","4,686.00",0,-0.16
10/6/2004,"4,706.30","4,707.10","4,713.40","4,689.20",0,-0.02
10/5/2004,"4,707.10","4,681.80","4,714.90","4,674.60",0,0.54
10/4/2004,"4,681.80","4,659.60","4,701.50","4,659.60",0,0.48
10/1/2004,"4,659.60","4,570.80","4,663.90","4,570.80",0,1.94
9/30/2004,"4,570.80","4,588.10","4,607.80","4,569.10",0,-0.38
9/29/2004,"4,588.10","4,567.30","4,600.90","4,567.30",0,0.46
9/28/2004,"4,567.30","4,541.20","4,576.20","4,528.10",0,0.57
9/27/2004,"4,541.20","4,578.10","4,578.10","4,532.00",0,-0.81
9/24/2004,"4,578.10","4,568.30","4,581.90","4,557.20",0,0.21
9/23/2004,"4,568.30","4,592.30","4,598.60","4,560.70",0,-0.52
9/22/2004,"4,592.30","4,608.40","4,630.70","4,592.30",0,-0.35
9/21/2004,"4,608.40","4,579.50","4,615.90","4,578.70",0,0.63
9/20/2004,"4,579.50","4,591.00","4,591.00","4,562.00",0,-0.25
9/17/2004,"4,591.00","4,556.50","4,602.10","4,544.40",0,0.76
9/16/2004,"4,556.50","4,548.40","4,564.00","4,545.10",0,0.18
9/15/2004,"4,548.40","4,545.60","4,575.20","4,541.90",0,0.06
9/14/2004,"4,545.60","4,558.10","4,561.60","4,539.00",0,-0.28
9/13/2004,"4,558.50","4,545.00","4,568.00","4,543.30",0,0.3
9/10/2004,"4,545.00","4,538.00","4,565.10","4,538.00",0,0.15
9/9/2004,"4,538.00","4,558.40","4,558.40","4,529.60",0,-0.45
9/8/2004,"4,558.40","4,565.60","4,574.00","4,553.60",0,-0.16
9/7/2004,"4,565.60","4,563.80","4,572.30","4,547.30",0,0.04
9/6/2004,"4,563.80","4,550.80","4,569.50","4,547.10",0,0.29
9/3/2004,"4,550.80","4,518.60","4,553.40","4,508.30",0,0.71
9/2/2004,"4,518.60","4,502.00","4,531.90","4,487.50",0,0.37
9/1/2004,"4,502.00","4,459.30","4,502.40","4,459.30",0,0.96
8/31/2004,"4,459.30","4,490.10","4,490.10","4,458.80",0,-0.69
8/27/2004,"4,490.10","4,453.90","4,490.10","4,453.60",0,0.81
8/26/2004,"4,453.90","4,411.60","4,453.90","4,411.60",0,0.96
8/25/2004,"4,411.60","4,407.50","4,419.30","4,399.80",0,0.09
8/24/2004,"4,407.50","4,405.30","4,421.20","4,402.40",0,0.05
8/23/2004,"4,405.30","4,369.20","4,423.70","4,369.20",0,0.83
8/20/2004,"4,369.20","4,362.60","4,373.20","4,349.50",0,0.15
8/19/2004,"4,362.60","4,355.20","4,381.40","4,353.20",0,0.17
8/18/2004,"4,355.20","4,358.70","4,360.30","4,331.60",0,-0.08
8/17/2004,"4,358.70","4,350.20","4,373.70","4,338.60",0,0.2
8/16/2004,"4,350.20","4,301.50","4,353.40","4,283.00",0,1.13
8/13/2004,"4,301.50","4,328.10","4,334.40","4,297.00",0,-0.61
8/12/2004,"4,328.10","4,312.20","4,342.90","4,312.20",0,0.37
8/11/2004,"4,312.20","4,350.90","4,356.90","4,289.60",0,-0.89
8/10/2004,"4,350.90","4,314.40","4,350.90","4,313.10",0,0.85
8/9/2004,"4,314.40","4,337.90","4,349.20","4,293.50",0,-0.54
8/6/2004,"4,337.90","4,413.40","4,413.40","4,337.90",0,-1.71
8/5/2004,"4,413.40","4,408.10","4,432.50","4,408.10",0,0.12
8/4/2004,"4,408.10","4,429.70","4,429.70","4,376.80",0,-0.49
8/3/2004,"4,429.70","4,415.70","4,429.70","4,408.10",0,0.32
8/2/2004,"4,415.70","4,413.10","4,419.80","4,390.90",0,0.06
7/30/2004,"4,413.10","4,418.70","4,425.30","4,398.00",0,-0.13
7/29/2004,"4,418.70","4,356.20","4,420.00","4,356.20",0,1.43
7/28/2004,"4,356.20","4,324.90","4,370.90","4,324.90",0,0.72
7/27/2004,"4,324.90","4,287.00","4,324.90","4,287.00",0,0.88
7/26/2004,"4,287.00","4,326.30","4,333.50","4,283.20",0,-0.91
7/23/2004,"4,326.30","4,306.30","4,349.60","4,306.30",0,0.46
7/22/2004,"4,306.30","4,377.30","4,377.30","4,306.30",0,-1.62
7/21/2004,"4,377.30","4,339.40","4,391.50","4,339.40",0,0.87
7/20/2004,"4,339.40","4,321.10","4,348.80","4,297.50",0,0.42
7/19/2004,"4,321.10","4,339.20","4,349.30","4,321.10",0,-0.42
7/16/2004,"4,339.20","4,340.70","4,357.40","4,328.30",0,-0.03
7/15/2004,"4,340.70","4,372.60","4,372.60","4,340.70",0,-0.73
7/14/2004,"4,372.60","4,357.70","4,373.20","4,324.50",0,0.34
7/13/2004,"4,357.70","4,360.00","4,379.90","4,352.60",0,-0.05
7/12/2004,"4,360.00","4,393.20","4,395.60","4,354.30",0,-0.76
7/9/2004,"4,393.20","4,381.10","4,393.20","4,356.80",0,0.28
7/8/2004,"4,381.10","4,358.40","4,383.40","4,324.10",0,0.52
7/7/2004,"4,358.40","4,370.70","4,392.90","4,354.70",0,-0.28
7/6/2004,"4,370.70","4,403.30","4,414.30","4,365.30",0,-0.74
7/5/2004,"4,403.30","4,407.40","4,423.30","4,403.30",0,-0.09
7/2/2004,"4,407.40","4,424.70","4,430.90","4,398.30",0,-0.39
7/1/2004,"4,424.70","4,464.10","4,487.90","4,424.70",0,-0.88
6/30/2004,"4,464.10","4,512.40","4,512.80","4,464.10",0,-1.07
6/29/2004,"4,512.40","4,518.70","4,518.70","4,492.10",0,-0.14
6/28/2004,"4,518.70","4,494.10","4,535.10","4,478.50",0,0.55
6/25/2004,"4,494.10","4,503.20","4,503.90","4,485.20",0,-0.2
6/24/2004,"4,503.20","4,486.70","4,516.70","4,486.70",0,0.37
6/23/2004,"4,486.70","4,468.50","4,498.10","4,468.50",0,0.41
6/22/2004,"4,468.50","4,502.20","4,502.20","4,459.80",0,-0.75
6/21/2004,"4,502.20","4,505.80","4,511.10","4,485.10",0,-0.08
6/18/2004,"4,505.80","4,493.30","4,510.50","4,474.40",0,0.28
6/17/2004,"4,493.30","4,491.10","4,504.70","4,482.00",0,0.05
6/16/2004,"4,491.10","4,458.60","4,508.30","4,454.80",0,0.73
6/15/2004,"4,458.60","4,433.20","4,462.30","4,433.20",0,0.57
6/14/2004,"4,433.20","4,484.00","4,484.10","4,430.30",0,-1.13
6/11/2004,"4,484.00","4,486.10","4,492.30","4,463.00",0,-0.05
6/10/2004,"4,486.10","4,489.50","4,494.40","4,475.80",0,-0.08
6/9/2004,"4,489.50","4,504.80","4,513.70","4,481.20",0,-0.34
6/8/2004,"4,504.80","4,491.60","4,515.20","4,486.90",0,0.29
6/7/2004,"4,491.60","4,454.40","4,496.30","4,454.40",0,0.84
6/4/2004,"4,454.40","4,435.40","4,457.00","4,428.30",0,0.43
6/3/2004,"4,435.40","4,422.80","4,435.40","4,400.70",0,0.28
6/2/2004,"4,422.80","4,422.70","4,462.10","4,422.70",0,0
6/1/2004,"4,422.70","4,430.70","4,448.40","4,411.40",0,-0.18
5/28/2004,"4,430.70","4,453.60","4,471.30","4,423.10",0,-0.51
5/27/2004,"4,453.60","4,438.30","4,470.30","4,429.00",0,0.34
5/26/2004,"4,438.30","4,418.00","4,460.60","4,415.30",0,0.46
5/25/2004,"4,418.00","4,428.90","4,428.90","4,396.60",0,-0.25
5/24/2004,"4,428.90","4,431.40","4,466.50","4,422.80",0,-0.06
5/21/2004,"4,431.40","4,428.70","4,453.50","4,414.40",0,0.06
5/20/2004,"4,428.70","4,471.80","4,471.80","4,418.80",0,-0.96
5/19/2004,"4,471.80","4,414.40","4,471.80","4,414.40",0,1.3
5/18/2004,"4,414.40","4,403.00","4,422.10","4,403.00",0,0.26
5/17/2004,"4,403.00","4,441.80","4,441.80","4,363.00",0,-0.87
5/14/2004,"4,441.80","4,453.80","4,453.80","4,412.30",0,-0.27
5/13/2004,"4,453.80","4,412.90","4,454.10","4,412.90",0,0.93
5/12/2004,"4,412.90","4,454.70","4,457.70","4,410.00",0,-0.94
5/11/2004,"4,454.70","4,395.20","4,454.70","4,395.20",0,1.35
5/10/2004,"4,395.20","4,498.40","4,498.40","4,395.20",0,-2.29
5/7/2004,"4,498.40","4,516.20","4,531.20","4,463.20",0,-0.39
5/6/2004,"4,516.20","4,569.50","4,571.10","4,511.70",0,-1.17
5/5/2004,"4,569.50","4,547.20","4,573.70","4,528.60",0,0.49
5/4/2004,"4,547.20","4,489.70","4,553.80","4,489.70",0,1.28
4/30/2004,"4,489.70","4,519.50","4,529.00","4,489.70",0,-0.66
4/29/2004,"4,519.50","4,524.50","4,540.80","4,494.60",0,-0.11
4/28/2004,"4,524.50","4,575.70","4,584.50","4,524.50",0,-1.12
4/27/2004,"4,575.70","4,571.80","4,582.30","4,550.20",0,0.09
4/26/2004,"4,571.80","4,570.00","4,586.90","4,566.30",0,0.04
4/23/2004,"4,570.00","4,571.80","4,601.60","4,565.30",0,-0.04
4/22/2004,"4,571.80","4,539.90","4,575.60","4,524.50",0,0.7
4/21/2004,"4,539.90","4,569.00","4,569.00","4,527.20",0,-0.64
4/20/2004,"4,569.00","4,546.20","4,581.70","4,546.20",0,0.5
4/19/2004,"4,546.20","4,537.30","4,548.20","4,519.80",0,0.2
4/16/2004,"4,537.30","4,505.50","4,540.20","4,505.10",0,0.71
4/15/2004,"4,505.50","4,485.40","4,512.10","4,478.30",0,0.45
4/14/2004,"4,485.40","4,515.80","4,515.80","4,456.20",0,-0.67
4/13/2004,"4,515.80","4,489.70","4,525.00","4,489.70",0,0.58
4/8/2004,"4,489.70","4,468.70","4,504.70","4,468.70",0,0.47
4/7/2004,"4,468.70","4,472.80","4,499.80","4,468.70",0,-0.09
4/6/2004,"4,472.80","4,480.70","4,495.20","4,462.00",0,-0.18
4/5/2004,"4,480.70","4,465.60","4,483.10","4,451.40",0,0.34
4/2/2004,"4,465.60","4,410.70","4,471.30","4,408.00",0,1.24
4/1/2004,"4,410.70","4,385.70","4,419.40","4,385.10",0,0.57
3/31/2004,"4,385.70","4,412.80","4,427.20","4,382.80",0,-0.61
3/30/2004,"4,412.80","4,406.70","4,415.90","4,393.50",0,0.14
3/29/2004,"4,406.70","4,357.50","4,417.20","4,357.50",0,1.13
3/26/2004,"4,357.50","4,373.60","4,386.90","4,345.00",0,-0.37
3/25/2004,"4,373.60","4,309.40","4,373.60","4,309.40",0,1.49
3/24/2004,"4,309.40","4,318.50","4,341.40","4,291.30",0,-0.21
3/23/2004,"4,318.50","4,333.80","4,360.60","4,318.50",0,-0.35
3/22/2004,"4,333.80","4,417.70","4,417.70","4,319.50",0,-1.9
3/19/2004,"4,417.70","4,397.90","4,428.20","4,397.90",0,0.45
3/18/2004,"4,397.90","4,456.80","4,460.00","4,397.90",0,-1.32
3/17/2004,"4,456.80","4,428.90","4,463.00","4,412.80",0,0.63
3/16/2004,"4,428.90","4,412.90","4,438.70","4,394.60",0,0.36
3/15/2004,"4,412.90","4,467.40","4,471.20","4,412.90",0,-1.22
3/12/2004,"4,467.40","4,445.20","4,468.40","4,374.50",0,0.5
3/11/2004,"4,445.20","4,545.30","4,545.30","4,429.20",0,-2.2
3/10/2004,"4,545.30","4,542.00","4,549.80","4,520.60",0,0.07
3/9/2004,"4,542.00","4,553.80","4,553.80","4,529.20",0,-0.26
3/8/2004,"4,553.80","4,547.10","4,562.00","4,543.50",0,0.15
3/5/2004,"4,547.10","4,559.10","4,566.20","4,521.50",0,-0.26
3/4/2004,"4,559.10","4,525.10","4,562.80","4,524.70",0,0.75
3/3/2004,"4,525.10","4,540.10","4,540.10","4,508.10",0,-0.33
3/2/2004,"4,540.10","4,537.00","4,559.20","4,522.70",0,0.07
3/1/2004,"4,537.00","4,492.20","4,540.70","4,492.20",0,1
2/27/2004,"4,492.20","4,515.90","4,556.90","4,492.20",0,-0.52
2/26/2004,"4,515.90","4,507.50","4,526.90","4,500.50",0,0.19
2/25/2004,"4,507.50","4,496.80","4,513.90","4,478.70",0,0.24
2/24/2004,"4,496.80","4,524.30","4,537.50","4,476.70",0,-0.61
2/23/2004,"4,524.30","4,515.00","4,556.40","4,515.00",0,0.21
2/20/2004,"4,515.00","4,515.60","4,549.60","4,499.20",0,-0.01
2/19/2004,"4,515.60","4,442.90","4,517.30","4,442.90",0,1.64
2/18/2004,"4,442.90","4,461.50","4,468.90","4,442.90",0,-0.42
2/17/2004,"4,461.50","4,408.10","4,465.00","4,397.30",0,1.21
2/16/2004,"4,408.10","4,412.00","4,412.90","4,389.90",0,-0.09
2/13/2004,"4,412.00","4,377.70","4,423.90","4,377.70",0,0.78
2/12/2004,"4,377.70","4,396.00","4,416.40","4,370.20",0,-0.42
2/11/2004,"4,396.00","4,404.90","4,416.00","4,377.30",0,-0.2
2/10/2004,"4,404.90","4,434.40","4,434.40","4,400.80",0,-0.67
2/9/2004,"4,434.40","4,402.70","4,436.80","4,402.70",0,0.72
2/6/2004,"4,402.70","4,384.40","4,407.50","4,384.10",0,0.42
2/5/2004,"4,384.40","4,398.50","4,404.00","4,378.40",0,-0.32
2/4/2004,"4,398.50","4,390.60","4,409.30","4,369.10",0,0.18
2/3/2004,"4,390.60","4,381.40","4,392.10","4,357.40",0,0.21
2/2/2004,"4,381.40","4,390.70","4,411.60","4,366.90",0,-0.21
1/30/2004,"4,390.70","4,411.50","4,436.20","4,390.70",0,-0.47
1/29/2004,"4,411.50","4,468.10","4,468.10","4,410.20",0,-1.27
1/28/2004,"4,468.10","4,447.00","4,474.20","4,426.80",0,0.47
1/27/2004,"4,447.00","4,445.50","4,479.50","4,444.80",0,0.03
1/26/2004,"4,445.50","4,460.80","4,482.50","4,432.90",0,-0.34
1/23/2004,"4,460.80","4,476.80","4,483.00","4,438.60",0,-0.36
1/22/2004,"4,476.80","4,511.20","4,531.40","4,476.80",0,-0.76
1/21/2004,"4,511.20","4,499.30","4,511.20","4,486.90",0,0.26
1/20/2004,"4,499.30","4,518.10","4,527.50","4,498.50",0,-0.42
1/19/2004,"4,518.10","4,487.90","4,526.30","4,487.70",0,0.67
1/16/2004,"4,487.90","4,456.10","4,491.70","4,456.10",0,0.71
1/15/2004,"4,456.10","4,461.40","4,474.00","4,443.30",0,-0.12
1/14/2004,"4,461.40","4,440.10","4,464.50","4,431.10",0,0.48
1/13/2004,"4,440.10","4,449.60","4,477.90","4,436.60",0,-0.21
1/12/2004,"4,449.60","4,466.30","4,466.30","4,443.40",0,-0.37
1/9/2004,"4,466.30","4,494.20","4,495.80","4,445.10",0,-0.62
1/8/2004,"4,494.20","4,473.00","4,520.10","4,473.00",0,0.47
1/7/2004,"4,473.00","4,505.20","4,512.10","4,466.20",0,-0.71
1/6/2004,"4,505.20","4,513.30","4,522.90","4,489.90",0,-0.18
1/5/2004,"4,513.30","4,510.20","4,515.20","4,494.90",0,0.07
1/2/2004,"4,510.20","4,476.90","4,518.00","4,476.90",0,0.74
12/31/2003,"4,476.90","4,470.40","4,491.80","4,470.40",0,0.15
12/30/2003,"4,470.40","4,457.50","4,477.00","4,452.80",0,0.29
12/29/2003,"4,457.50","4,444.70","4,460.90","4,432.80",0,0.29
12/24/2003,"4,444.70","4,440.90","4,457.40","4,432.90",0,0.09
12/23/2003,"4,440.90","4,424.00","4,440.90","4,411.50",0,0.38
12/22/2003,"4,424.00","4,412.30","4,431.50","4,392.40",0,0.27
12/19/2003,"4,412.30","4,397.30","4,427.80","4,389.00",0,0.34
12/18/2003,"4,397.30","4,354.20","4,402.70","4,347.70",0,0.99
12/17/2003,"4,354.20","4,333.00","4,366.50","4,333.00",0,0.49
12/16/2003,"4,333.00","4,348.00","4,351.00","4,329.00",0,-0.34
12/15/2003,"4,348.00","4,347.60","4,397.20","4,347.60",0,0.01
12/12/2003,"4,347.60","4,331.30","4,366.80","4,329.80",0,0.38
12/11/2003,"4,331.30","4,335.40","4,347.20","4,316.20",0,-0.09
12/10/2003,"4,335.40","4,379.60","4,379.60","4,312.50",0,-1.01
12/9/2003,"4,379.60","4,359.80","4,407.50","4,359.80",0,0.45
12/8/2003,"4,359.80","4,367.00","4,367.30","4,338.30",0,-0.16
12/5/2003,"4,367.00","4,378.20","4,385.40","4,337.70",0,-0.26
12/4/2003,"4,378.20","4,392.00","4,392.00","4,371.50",0,-0.31
12/3/2003,"4,392.00","4,378.90","4,401.60","4,373.00",0,0.3
12/2/2003,"4,378.90","4,410.00","4,416.50","4,359.90",0,-0.71
12/1/2003,"4,410.00","4,342.60","4,410.00","4,342.60",0,1.55
11/28/2003,"4,342.60","4,361.10","4,380.20","4,333.20",0,-0.42
11/27/2003,"4,361.10","4,370.30","4,390.40","4,350.70",0,-0.21
11/26/2003,"4,370.30","4,388.70","4,423.60","4,366.70",0,-0.42
11/25/2003,"4,388.70","4,382.40","4,409.40","4,378.10",0,0.14
11/24/2003,"4,382.40","4,319.00","4,384.50","4,319.00",0,1.47
11/21/2003,"4,319.00","4,308.00","4,324.00","4,295.60",0,0.26
11/20/2003,"4,308.00","4,327.40","4,356.50","4,270.50",0,-0.45
11/19/2003,"4,327.40","4,354.70","4,354.70","4,316.10",0,-0.63
11/18/2003,"4,354.70","4,338.90","4,375.30","4,338.90",0,0.36
11/17/2003,"4,338.90","4,397.00","4,397.00","4,337.30",0,-1.32
11/14/2003,"4,397.00","4,373.00","4,412.90","4,373.00",0,0.55
11/13/2003,"4,373.00","4,371.20","4,406.80","4,361.20",0,0.04
11/12/2003,"4,371.20","4,345.10","4,372.70","4,336.20",0,0.6
11/11/2003,"4,345.10","4,341.80","4,349.20","4,313.50",0,0.08
11/10/2003,"4,341.80","4,376.90","4,376.90","4,338.60",0,-0.8
11/7/2003,"4,376.90","4,324.20","4,389.20","4,324.20",0,1.22
11/6/2003,"4,324.20","4,303.40","4,337.70","4,283.40",0,0.48
11/5/2003,"4,303.40","4,330.30","4,330.30","4,288.10",0,-0.62
11/4/2003,"4,330.30","4,332.60","4,352.60","4,322.40",0,-0.05
11/3/2003,"4,332.60","4,287.60","4,338.10","4,286.10",0,1.05
10/31/2003,"4,287.60","4,300.90","4,300.90","4,274.00",0,-0.31
10/30/2003,"4,300.90","4,265.70","4,332.90","4,260.30",0,0.83
10/29/2003,"4,265.70","4,272.90","4,293.10","4,256.20",0,-0.17
10/28/2003,"4,272.90","4,251.30","4,280.10","4,251.30",0,0.51
10/27/2003,"4,251.30","4,239.00","4,267.00","4,238.10",0,0.29
10/24/2003,"4,239.00","4,240.20","4,248.70","4,219.00",0,-0.03
10/23/2003,"4,240.20","4,285.60","4,285.60","4,212.50",0,-1.06
10/22/2003,"4,285.60","4,352.30","4,359.40","4,266.10",0,-1.53
